first_author	polarization	average_rating	ratings
Hiroshi Sakurazaka	0.8828174969542727	4.05	10073
Hiroyuki Takei	1.0534922187012725	4.14	14043
Hisaya Nakajo	1.0699740845669337	4.16	30403
Holly Black	1.0753817657135085	3.870416333726375	436765
Holly Goldberg Sloan	0.9516123746075743	4.16	33097
Holly Madison	1.20247006778963	3.4	13213
Homer	1.1772450495771165	3.77009042584799	959239
Homer Hickam	0.8791865630496497	4.18	8768
Honoré de Balzac	1.0620044507614153	3.811081999029597	37098
Hope Jahren	1.003522479763053	4.04	16594
Hope Larson	1.1122605633582778	3.95	12337
Horace Walpole	1.0992769600137102	3.1799999999999997	12921
Howard Dully	1.0302359834382975	3.7	8068
Howard E. Wasdin	0.9920250136006857	4	10582
Howard Jacobson	1.2559474330396143	2.76	9627
Howard Pyle	0.9701784326361643	4.05	48879
Howard Schultz	1.0936964681679147	3.79	11119
Howard Zinn	1.1223741580793671	4.07	137372
Hubert Selby Jr.	0.9956937876660794	4.05365964925401	53486
Hugh Ambrose	1.0041195597970398	4.09	9035
Hugh Howey	0.8840859842335927	4.162653208671296	280973
Hugh Laurie	1.0314748470194894	3.69	13247
Hugh Lofting	1.0394881029544991	3.984766017231049	48401
Hunter S. Thompson	0.9990651207251883	4.047620014273787	297048
Huntley Fitzpatrick	1.0635785301670675	3.977087718112869	118402
Iain Banks	1.0568797750930785	3.902198401162791	60544
Iain M. Banks	0.9114178250299316	4.081838807898136	216760
Iain Pears	1.0939648409585123	3.93	17604
Ian Caldwell	1.1836166799719705	3.2199999999999998	22724
Ian Doescher	1.1697918321551914	3.94	14806
Ian Edginton	1.0117112992496882	4.12	40650
Ian Falconer	1.0562031099681528	4.13	51185
Ian Fleming	0.9694762379249027	3.7552202887253436	130851
Ian McEwan	1.0939162354480956	3.729092542986573	610365
Ian McGuire	0.9410470350768948	4.01	8732
Ian Mortimer	0.9944902144107005	3.99	9824
Ian Rankin	0.9747040437007009	3.8300000000000005	26055
Ilona Andrews	0.7966179639799688	4.324211995330876	444623
Ilsa J. Bick	1.0864218042006266	3.94	19532
Ilsa Madden-Mills	1.033336499465288	3.95	16115
Ilya Ilf	0.8043095590427647	4.42	13688
Immaculée Ilibagiza	0.7692277415246555	4.430000000000001	30270
Immanuel Kant	1.1378866689650748	3.8754738864628817	28625
Ina Garten	0.9932155054516029	4.204246065890361	104598
Ina May Gaskin	0.7581233723609994	4.42	12044
Indu Sundaresan	0.9538711026055504	4.03	9873
Inga Muscio	1.1533060560768391	3.88	8203
Ingrid Law	1.0456840151953768	3.96	37593
Ira Levin	1.0000188912143952	3.943098292706997	121596
Ira Wagler	1.1537924273836657	3.36	9085
Irène Némirovsky	1.0636581832770582	3.8200000000000003	40259
Irin Carmon	0.8504334806866378	4.22	15626
Iris Chang	0.9201231375235532	4.08	16875
Iris Johansen	0.9212751368293103	4.125655371439211	75194
Iris Murdoch	1.0858425030246035	3.834618521247851	20355
Iris Rainer Dart	0.9780030885404434	4.14	12362
Irma S. Rombauer	1.045578993059517	4.14	102348
Irvin D. Yalom	0.9099112016145736	4.219546065904505	41636
Irvine Welsh	1.0337455957997668	3.764945571448918	49147
Irving Shulman	1.0386982153417568	4.12	16593
Irving Stone	1.0137974037267083	4.1075979983319435	74338
Irwin Shaw	0.9114658693853871	4.15	28024
Isa Chandra Moskowitz	1.1813633905501115	4.017284566541402	30868
Isaac Asimov	0.9073883401803062	4.153654431158449	1181779
Isaac Marion	1.0442610179655218	3.93	66381
Isabel Allende	0.9639744732981295	3.96582139331834	393076
Isabel Wilkerson	0.8788098180067472	4.31	31308
Isabel Wolff	0.94975092553983	3.8	11104
Isak Dinesen	1.0264262183057695	3.9600000000000004	21687
Ishmael Beah	0.9168009381585784	4.14	116260
Italo Calvino	0.9854141675192483	4.126272625127681	97900
Ivan Doig	0.9119753764203434	4.01	11379
Ivan Goncharov	1.076955923503669	4	18458
Ivan Turgenev	0.9876388206638667	3.9399999999999995	41870
J.  Daniels	1.0091053027309749	4.076390360622116	23404
J. Courtney Sullivan	1.0575287153006974	3.3932753059691603	45266
J. Kenner	0.937550073500377	4.1831645056427424	135661
J. Lynn	0.9489250702939422	4.089020285379008	261617
J. Maarten Troost	1.0208914430221527	3.8662225647801507	27246
J. Michael Straczynski	1.13205223585848	3.8999999999999995	12982
J. Ryan Stradal	1.0224060355724147	3.77	21071
J. Sheridan Le Fanu	1.0126033192337298	3.83	21582
J. Sterling	1.0660647775680858	4.014228813214533	73737
J.A. Redmerski	0.9652435168260017	4.224297291941424	146341
J.B. Salsbury	0.9739321038924492	4.16	21733
J.C. Reed	1.0241863883987705	3.9540951571792697	36487
J.D. Horn	1.0046726440904352	3.78	7834
J.D. Robb	0.8166553074911516	4.297888842984462	803602
J.D. Salinger	1.2081351377303458	3.8254281250908493	2339036
J.D. Vance	0.9518296886640021	3.99	80737
J.G. Ballard	1.0853186546731115	3.7407902917264466	33456
J.I. Packer	0.8903998402721395	4.31	29848
J.J. Abrams	1.1823393779473974	3.8400000000000003	12533
J.K. Rowling	0.7340027600595858	4.464606061172967	16036005
J.L. Bourne	1.0166218853870548	4.040366571053528	20569
J.M. Barrie	0.988353198229151	4.1	169306
J.M. Coetzee	1.033180138120272	3.854298607359781	75899
J.M. Darhower	0.9810738271348017	4.21	33216
J.P. Delaney	1.0403264070734677	3.7	23500
J.R. Moehringer	0.9949103131041492	3.93	23055
J.R. Ward	0.8829191202674476	4.29635038088476	1329536
J.R.R. Tolkien	0.884393932035312	4.324925691733806	5454844
J.S. Scott	1.0740672913661893	4	7492
Jaci Burton	1.0897720213979483	3.93	31260
Jack Campbell	0.9055763825700338	3.9699408626221926	53604
Jack Canfield	1.0548680612089647	4.032688352903841	63020
Jack Finney	1.0465402929570389	3.9233547840160305	25951
Jack Gantos	1.1702181052733625	3.728997990437253	28862
Jack Higgins	0.886490941293587	4.10828617441621	53401
Jack Kerouac	1.1817531474690024	3.7155255528866067	350117
Jack Ketchum	1.0868198337327746	3.95	13491
Jack London	1.04424369855433	3.9198650992527573	443363
Jack McCallum	0.9743889675639386	4.16	8000
Jack Weatherford	1.0031523082088887	4.01	25452
Jack Welch	1.1516023840167104	3.797722223515987	42941
Jackie Collins	1.0145604945296736	4.08	9994
Jaclyn Moriarty	1.0830929156457096	3.9	16357
Jacob Grimm	0.8486959604122255	4.301829504815993	122197
Jacob Tomsky	1.0965824323145899	3.54	16181
Jacqueline Briggs Martin	0.9790313347948367	4.16	11362
Jacqueline Carey	0.9603548007878115	4.206287825965695	150591
Jacqueline Davies	1.0620667999071072	3.8799999999999994	10293
Jacqueline Kelly	1.024205109388658	3.97	22291
Jacqueline Sheehan	1.0383394526621408	3.71	9474
Jacqueline Susann	1.1258007662866885	3.7	25210
Jacqueline Wilson	1.1756233716478937	3.6628886214787344	50692
Jacqueline Winspear	0.8881584000573854	4.00685631437594	135532
Jacqueline Woodson	1.064206688915266	4.042653817484826	46955
Jacquelyn Frank	1.069173142821515	4.02	17448
Jacquelyn Mitchard	1.0218514541596198	3.84	102733
Jalaluddin Rumi	0.7641156866395629	4.44	26575
James     Baldwin	0.8881824909492856	4.194809846513505	71863
James  Hankins	1.1322489251463124	3.66	10609
James  Jones	0.951432803571209	4.09	13106
James A. Michener	0.9046754251188261	4.182872026548425	179295
James Agee	1.0802991682886811	3.92	10900
James Alexander Thom	0.9021230151283899	4.21	13697
James Allen	0.9194438203534502	4.29	29122
James Andrew Miller	1.0018053116022378	3.8712650448143413	19525
James Bowen	1.037432416607975	3.9600000000000004	17971
James C. Collins	1.0052087672424768	4.024884853396198	135740
James Clavell	0.8391218284247343	4.292038260241833	193935
James D. Bradley	0.9244044827838167	4.171849647095322	51572
James D. Watson	1.0516264224633987	3.87	11415
James Dashner	1.0760255599617354	3.932936270093032	1368447
James Dickey	1.0354870577734192	3.86	24522
James E. Talmage	0.6094959066068186	4.63	17179
James Ellroy	1.0277633467712954	3.922894739412885	102365
James Fenimore Cooper	1.189195025362316	3.69	67632
James Frey	1.181234677826067	3.665335680098299	240899
James Gleick	0.9857952660651622	4.037582166702563	46430
James Grady	0.917079128614851	4.08	13779
James Herbert	1.059431174685612	3.8876229096149335	29839
James Herriot	0.8376296996404398	4.323294346978557	155439
James Hilton	0.9896951908064925	3.8999999999999995	10907
James Howe	1.1471167015692674	3.83	50699
James Joyce	1.2325994901652315	3.7361911348062686	253779
James L. Ferrell	0.8211307437623249	4.41	12313
James L. Swanson	0.8938130662041421	4.12	21927
James Lee Burke	0.9247284929583144	4.089740390420608	34783
James Lincoln Collier	1.2483428305420718	3.3900000000000006	12817
James Luceno	0.9507551388888889	4.07	9052
James M. Cain	0.966796836441159	3.937468991660349	32975
James M. McPherson	0.8675323361743189	4.32	19132
James McBride	0.984691035803202	4.012780897699174	95444
James Patterson	1.0147628594139273	3.9811542405033835	3716929
James Redfield	1.340263848226389	3.6010795384804224	81470
James Rollins	0.9309796250713046	4.081727989487516	295268
James S.A. Corey	0.7918332624831121	4.222562472116661	186043
James Surowiecki	1.0658481999369094	3.7999999999999994	18457
James W. Loewen	1.0252376154179124	3.96	37903
Jami Attenberg	1.0268983580287674	3.42	15075
Jamie Delano	0.944716358228785	4.1	12881
Jamie Ford	0.9520164937084961	3.9580064378801456	210939
Jamie McGuire	1.0457634293458797	4.152044130495254	765729
Jamie Oliver	0.9871276329226158	4.069996222851747	21180
Jan Brett	0.9406421603719334	4.23406835932835	83734
Jan Karon	0.9031787963990027	4.209129338255186	114591
Jan-Philipp Sendker	0.9968281523263738	3.98	41647
Jana Aston	1.0962116501117323	3.94	14596
Jana Deleon	1.0294667709615901	3.9199999999999995	6249
Jana Oliver	1.0869498819196015	4	13585
Jandy Nelson	1.0984450624516882	4.109470213038635	202874
Jane Austen	1.003956574177388	4.124771743904697	4045697
Jane Carruth	1.0632309731316298	4.03	343252
Jane Green	1.1816046905996225	3.586108330309634	443717
Jane Hamilton	1.0375305460863198	3.7992376617113264	118189
Jane Harper	0.8497326140085633	4.07	19843
Jane Lynch	1.1233505674996342	3.69	10824
Jane O'Connor	1.0517448432602547	4.15	21619
Jane Shemilt	1.0680196917143088	3.51	7462
Jane Smiley	1.078822976346959	3.7520888511318775	60033
Jane Werner Watson	0.9879771564616908	4.25	16375
Jane Yolen	1.0038170424898307	4.11819378594265	101029
Janell Cannon	0.9671066749651469	4.22	87423
Janet Ahlberg	0.9547996162478347	4.24	12747
Janet Briggs	0.932812962967945	4.25	14469
Janet Evanovich	0.9575198805385641	4.023878445454694	2380709
Janet Fitch	1.0263400625715853	3.913583680710927	254766
Janet Stevens	1.0183019739214665	4.1	14851
Janette Oke	0.9513471631485063	4.210347998770657	42299
Janette Sebring Lowrey	1.0865150666191241	4.08	62571
Janice  Thompson	1.253773883935156	3.59	8692
Janice Y.K. Lee	0.9761338154723714	3.32	16172
Jann S. Wenner	0.9305402523345416	4.07	9915
Janne Teller	1.2320630738584326	3.7600000000000002	9290
Jared Diamond	1.0251029199209971	3.9873482206975313	231158
Jasinda Wilder	1.0374038874277487	4.04	43246
Jasmine Warga	0.979935602905017	4.02	22311
Jason  Matthews	0.9816718599050237	4.02	6998
Jason F. Wright	1.1439587517224534	3.61	16776
Jason Fried	1.155695933476471	3.9299999999999997	88626
Jason Mott	1.1124588643028752	3.29	11449
Jasper Fforde	0.949494927536719	4.019773518650756	271678
Jay Anson	1.133654593143407	3.82	80959
Jay Asher	1.0974382226530253	3.990783523126443	496769
Jay Crownover	0.9139338572798145	4.162572177325818	159503
Jay McInerney	1.0153728781327254	3.7400000000000007	21227
Jay McLean	1.006437106416277	4.15	23670
Jay Winik	0.9733630601000733	4.15	8850
Jaycee Dugard	1.0517616866381299	3.89	72713
Jean Anouilh	1.1049772672671592	3.8	10449
Jean Craighead George	1.0514223904953057	3.9107191472967764	93444
Jean de Brunhoff	1.0450512428261862	4.094092413285941	65272
Jean Ferris	1.0318773745253247	3.98	20394
Jean Kwok	0.8862867567294077	3.9599999999999995	34823
Jean Lee Latham	1.0176334761276726	4.11	11933
Jean M. Auel	1.0806848567141252	3.9105305130223633	360764
Jean Rhys	1.1518703066666107	3.5600000000000005	21053
Jean Sasson	0.986390901063645	4	20019
Jean Webster	0.9685714639276417	4.09	20889
Jean-Dominique Bauby	0.9815285363640626	4.01	41037
Jean-Jacques Rousseau	1.0669801641556458	3.75	24397
Jean-Paul Sartre	1.0135390359113843	3.990249589000149	133820
Jeanette Winterson	1.0511669071367729	3.910451155043812	96663
Jeaniene Frost	0.8862139654769834	4.257207745139551	557356
Jeanne Birdsall	0.9420728062691865	4.152327582432019	45674
Jeanne DuPrau	1.0622951145185715	3.769311168979417	280330
Jeannette Walls	0.8937104968493066	4.181476851272539	775183
Jed Rubenfeld	1.058101093000293	3.51	9781
Jeff Brown	1.1775633402474823	3.82	11078
Jeff Hertzberg	1.052614070191259	4.11	13984
Jeff Hobbs	0.9125709900939755	4.13	14451
Jeff Kinney	1.0812689333975258	4.104221730913688	797417
Jeff Lemire	1.05751487696602	3.9	11306
Jeff Lindsay	1.0871130133753777	3.8272895739374064	234144
Jeff Shaara	0.924305925338397	4.104492170856413	37552
Jeff Smith	0.951586594653591	4.260594668675519	110179
Jeff VanderMeer	1.1016577164192112	3.596263733429618	77548
Jeff Wheeler	0.9636324613971233	4.040086827090053	20155
Jeffery Deaver	0.8878133611636482	4.115464494269188	252931
Jeffery Hudson	1.0304902900418995	3.6	14109
Jeffrey Archer	0.9212083606568583	4.009404567008057	389095
Jeffrey Brown	0.9816625903356964	4.14	14005
Jeffrey D. Sachs	1.0701872981573854	3.66	7917
Jeffrey Eugenides	1.1106840734521997	3.878927420218063	738043
Jeffrey Toobin	0.8312666322249825	4.06	12426
Jen Hatmaker	1.0279056161823317	4.113599919011945	29634
Jen Lancaster	1.073856115338579	3.969223878356173	119891
Jen Sincero	1.0980605143562925	4.04	28346
Jenna Black	1.1687343381543527	3.7600000000000002	18605
Jenna Blum	0.8973816738018081	4.12	68480
Jenna Jameson	1.1148722365580737	3.75	9531
Jenna Miscavige Hill	1.0456806055061827	3.7199999999999998	12643
Jennifer A. Nielsen	0.8986725944220825	4.224446270826345	89430
Jennifer Ashley	1.0397048296602327	4.07	19932
Jennifer Brown	1.024757458977835	4.03	39677
Jennifer Chiaverini	1.1251658046708968	3.41	16366
Jennifer Close	1.2459423330699289	3.12	25167
Jennifer Crusie	1.0584893745769186	3.910652919888242	159989
Jennifer Donnelly	0.9924139004088054	4.041387160912992	86003
Jennifer E. Smith	1.1134786095998015	3.7531553062928604	152093
Jennifer Echols	1.127888961321629	3.8976511023647946	91213
Jennifer Egan	1.1804596027994294	3.6251923181083114	129239
Jennifer Estep	0.991931778162212	4.013906986882258	100932
Jennifer Haigh	0.9115565269562022	3.83	10610
Jennifer L. Armentrout	0.8814967253481815	4.301354933743807	830262
Jennifer L. Holm	1.0523963048513207	3.9064117792625592	24246
Jennifer Lynn Barnes	1.05830315427006	4.028253602305475	41640
Jennifer McMahon	1.0040175277984336	3.6961647569171934	70079
Jennifer Niven	0.9842408837187666	4.156547882130206	151591
Jennifer Probst	1.0494971082824376	3.8491510778745144	136797
Jennifer Rush	0.9902925285450599	4.04	15692
Jennifer Weiner	1.0858227964817604	3.686762811933018	806904
Jennifer Worth	0.8483150124864559	4.1551595159515955	27270
Jenny  Lawson	1.1624833935875643	3.910056728276605	178218
Jenny Downham	1.1240699600208037	3.80056345376288	53669
Jenny Han	1.018709895026621	4.096106095183462	481134
Jenny McCarthy	1.1691953062962612	3.72	12382
Jenny Nimmo	1.0617771021314832	3.8944087281616224	139090
Jenny O'Connell	1.1740288585702798	3.73	12623
Jenny Offill	1.1200364005342702	3.72	20253
Jenő Barcsay	1.1864402498135593	3.97	21640
Jeph Loeb	0.9414882478936837	4.208097757346568	155753
Jerome K. Jerome	1.0829374846329776	3.9	30250
Jerome Lawrence	1.0401633535608685	3.96	16418
Jerry A. Coyne	0.999788268065626	4.15	14637
Jerry Bridges	0.8735145554386917	4.28	14574
Jerry Pinkney	0.9505590908671483	4.23	17941
Jerry Spinelli	1.1656712397126492	3.786140103268513	402446
Jerzy Kosiński	1.0860028346736652	3.94	14284
Jesmyn Ward	1.0714766733974428	3.81	18505
Jess Rothenberg	1.0603764709980408	4.04	12890
Jess Walter	1.0302990096158178	3.67	116053
Jesse Andrews	1.20049464259891	3.5800000000000005	82270
Jessi Klein	0.9702779292208185	3.83	9480
Jessica Anthony	1.2928392581407218	3.72	18375
Jessica Day George	0.9665924131301801	4.054416832847574	97785
Jessica Knoll	1.0890678186056137	3.48	82504
Jessica Livingston	1.1393802936539337	3.94	15049
Jessica Park	1.0384104417857352	4.044865678519314	65105
Jessica Seinfeld	1.322299670061581	3.39	17837
Jessica Shirvington	1.127726166165332	4.01	19343
Jessica Sorensen	0.9800305966545393	4.110696563659586	264642
Jessica Verday	1.186681048876607	3.924048069133135	29624
Jessie Burton	1.0915051933315956	3.5799999999999996	56344
Jhumpa Lahiri	0.9327662738824877	4.003168503831321	417219
Jill Alexander Essbaum	1.2054364478811128	3.24	9949
Jill Bolte Taylor	1.0563150957241816	3.86	14734
Jill Conner Browne	1.1857962174758143	3.7000000000000006	12903
Jill Leovy	0.9103660547251426	4.12	8969
Jill Mansell	1.0374231256065702	3.83	15669
Jill Murphy	1.057877772687954	3.94	13003
Jill Shalvis	0.9870269870843499	4.0105763577109785	43879
Jillian Dodd	1.1335896689953004	3.96	20981
Jim Benton	1.2090911814519059	3.98	13347
Jim Bouton	1.0762178191467036	3.99	12805
Jim Butcher	0.792312771073371	4.28587136831892	1616056
Jim Carroll	0.9921756058942921	3.98	23739
Jim Cymbala	0.9239611712189517	4.24	11677
Jim Fergus	1.1048032000450159	3.8799999999999994	84367
Jim Gaffigan	1.037423292694383	3.7399045657035197	56793
Jim Kjelgaard	0.9816449277773843	4.11	15923
Jim Krueger	0.9844573258672099	4.14	10232
Jim Loehr	1.0320262875297894	4.03	8437
Jim Starlin	1.0312935210159817	4.05	19765
Jim Thompson	1.0236571767726825	3.9	12425
Jinsei Kataoka	0.9931539332038808	4.2	12932
Jo Baker	1.0576154177945503	3.62	32744
Jo Nesbø	0.9202144689315924	3.974082959869229	255714
Jo Walton	1.141218557611837	3.68	14761
Joan Aiken	0.9757887713536788	4.08	13463
Joan Bauer	0.9982222848483542	4	14954
Joan Didion	1.065206992554326	3.8944365558912386	145640
Joanna Cole	0.9563543786448697	4.26	30884
Joanna Trollope	1.295750125125913	3.55	11346
Joanna Weaver	0.9538102422749335	4.16	12501
Joanna Wylde	0.8997308720779658	4.214738427796375	86630
Joanne Fluke	1.1348957358991847	3.72	31242
Joanne Harris	0.9672123744883548	3.9047676767676767	126225
Jocelyn Davies	1.1617756442183453	3.9	16529
Jodee Blanco	1.197805328388765	3.84	9178
Jodi Daynard	0.9623093480980833	3.9699999999999998	8780
Jodi Ellen Malpas	0.9730675928700602	4.260099282031038	202655
Jodi Lynn Anderson	1.0963055546470155	3.98	16217
Jodi Meadows	1.2066439432214633	3.7299999999999995	19034
Jodi Picoult	1.0066360330177964	3.9569576538499476	2656062
Joe Abercrombie	0.8648977997702642	4.191757470906299	359528
Joe Haldeman	0.9269053890490737	4.091705188679246	101760
Joe Hart	1.1034912348979284	3.77	14487
Joe Hill	0.9442961247407119	4.087094819361716	357427
Joe McGinniss	0.9289664220996191	4.1	18395
Joe Navarro	1.0025335319623416	3.9	10204
Joe Sacco	0.9138787350590609	4.2	9823
Joe Simpson	0.8833424423422933	4.2	36048
Joel C. Rosenberg	0.8610776337160648	4.32	7844
Joel Fuhrman	0.9706234745039488	4.12	7274
Joel Osteen	1.1442003418454698	4.067913292043831	18891
Joelle Charbonneau	0.9891939329712192	3.9789185595267176	73698
Johann David Wyss	1.0610532937720245	3.9199999999999995	78355
Johann Wolfgang von Goethe	1.1218207417770845	3.820562981551958	96433
