"LOCATION","Country","SUBJECT","Subject","SEX","Sex","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","YG9904L1_IXOB","Total employment, Index","TT","All persons","A","Annual","2012","2012","IDX","Index","0","Units","2010_100","2010=100",100.9551,,
"DEU","Germany","YG9904L1_IXOB","Total employment, Index","TT","All persons","A","Annual","2013","2013","IDX","Index","0","Units","2010_100","2010=100",102.0032,,
"DEU","Germany","YG9904L1_IXOB","Total employment, Index","TT","All persons","A","Annual","2014","2014","IDX","Index","0","Units","2010_100","2010=100",102.8835,,
"DEU","Germany","YG9908L1_IXOB","Civilian employment, Index","TT","All persons","A","Annual","2000","2000","IDX","Index","0","Units","2010_100","2010=100",93.99985,,
"DEU","Germany","YG9908L1_IXOB","Civilian employment, Index","TT","All persons","A","Annual","2001","2001","IDX","Index","0","Units","2010_100","2010=100",94.29557,,
"DEU","Germany","YG9908L1_IXOB","Civilian employment, Index","TT","All persons","A","Annual","2002","2002","IDX","Index","0","Units","2010_100","2010=100",93.43433,,
"DEU","Germany","YG9908L1_IXOB","Civilian employment, Index","TT","All persons","A","Annual","2003","2003","IDX","Index","0","Units","2010_100","2010=100",92.38891,,
"DEU","Germany","YG9908L1_IXOB","Civilian employment, Index","TT","All persons","A","Annual","2004","2004","IDX","Index","0","Units","2010_100","2010=100",92.36037,"B","Break"
"DEU","Germany","YG9908L1_IXOB","Civilian employment, Index","TT","All persons","A","Annual","2005","2005","IDX","Index","0","Units","2010_100","2010=100",93.70671,,
"DEU","Germany","YG9908L1_IXOB","Civilian employment, Index","TT","All persons","A","Annual","2006","2006","IDX","Index","0","Units","2010_100","2010=100",95.84944,,
"DEU","Germany","YG9908L1_IXOB","Civilian employment, Index","TT","All persons","A","Annual","2007","2007","IDX","Index","0","Units","2010_100","2010=100",97.96104,,
"DEU","Germany","YG9908L1_IXOB","Civilian employment, Index","TT","All persons","A","Annual","2008","2008","IDX","Index","0","Units","2010_100","2010=100",99.4708,,
"DEU","Germany","YG9908L1_IXOB","Civilian employment, Index","TT","All persons","A","Annual","2009","2009","IDX","Index","0","Units","2010_100","2010=100",99.29959,,
"DEU","Germany","YG9908L1_IXOB","Civilian employment, Index","TT","All persons","A","Annual","2010","2010","IDX","Index","0","Units","2010_100","2010=100",100,,
"DEU","Germany","YG9908L1_IXOB","Civilian employment, Index","TT","All persons","A","Annual","2011","2011","IDX","Index","0","Units","2010_100","2010=100",100.1271,,
"DEU","Germany","YG9908L1_IXOB","Civilian employment, Index","TT","All persons","A","Annual","2012","2012","IDX","Index","0","Units","2010_100","2010=100",100.9909,,
"DEU","Germany","YG9908L1_IXOB","Civilian employment, Index","TT","All persons","A","Annual","2013","2013","IDX","Index","0","Units","2010_100","2010=100",102.0597,,
"DEU","Germany","YG9908L1_IXOB","Civilian employment, Index","TT","All persons","A","Annual","2014","2014","IDX","Index","0","Units","2010_100","2010=100",102.9625,,
"DEU","Germany","YG9908L1_IXOB","Civilian employment, Index","TT","All persons","A","Annual","2015","2015","IDX","Index","0","Units","2010_100","2010=100",103.8263,,
"DEU","Germany","YD9901P1_ST","Unemployed for less than one month as % of unemployment","TT","All persons","A","Annual","2000","2000","PC","Percentage","0","Units",,,5.96,,
"DEU","Germany","YD9901P1_ST","Unemployed for less than one month as % of unemployment","TT","All persons","A","Annual","2001","2001","PC","Percentage","0","Units",,,6.46,,
"DEU","Germany","YD9901P1_ST","Unemployed for less than one month as % of unemployment","TT","All persons","A","Annual","2002","2002","PC","Percentage","0","Units",,,5.78,,
"DEU","Germany","YD9901P1_ST","Unemployed for less than one month as % of unemployment","TT","All persons","A","Annual","2003","2003","PC","Percentage","0","Units",,,5.24,,
"DEU","Germany","YD9901P1_ST","Unemployed for less than one month as % of unemployment","TT","All persons","A","Annual","2004","2004","PC","Percentage","0","Units",,,5.31,,
"DEU","Germany","YD9901P1_ST","Unemployed for less than one month as % of unemployment","TT","All persons","A","Annual","2005","2005","PC","Percentage","0","Units",,,6.01,,
"DEU","Germany","YD9901P1_ST","Unemployed for less than one month as % of unemployment","TT","All persons","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.8,,
"DEU","Germany","YD9901P1_ST","Unemployed for less than one month as % of unemployment","TT","All persons","A","Annual","2007","2007","PC","Percentage","0","Units",,,6.27,,
"DEU","Germany","YD9901P1_ST","Unemployed for less than one month as % of unemployment","TT","All persons","A","Annual","2008","2008","PC","Percentage","0","Units",,,6.74,,
"DEU","Germany","YD9901P1_ST","Unemployed for less than one month as % of unemployment","TT","All persons","A","Annual","2009","2009","PC","Percentage","0","Units",,,7.71,,
"DEU","Germany","YD9902P1_ST","Unemployed for more than 1 month and less than 3 months as % of unemployment","TT","All persons","A","Annual","2000","2000","PC","Percentage","0","Units",,,11.67,,
"DEU","Germany","YD9902P1_ST","Unemployed for more than 1 month and less than 3 months as % of unemployment","TT","All persons","A","Annual","2001","2001","PC","Percentage","0","Units",,,11.38,,
"DEU","Germany","YD9902P1_ST","Unemployed for more than 1 month and less than 3 months as % of unemployment","TT","All persons","A","Annual","2002","2002","PC","Percentage","0","Units",,,12.5,,
"DEU","Germany","YD9902P1_ST","Unemployed for more than 1 month and less than 3 months as % of unemployment","TT","All persons","A","Annual","2003","2003","PC","Percentage","0","Units",,,11.19,,
"DEU","Germany","YD9902P1_ST","Unemployed for more than 1 month and less than 3 months as % of unemployment","TT","All persons","A","Annual","2004","2004","PC","Percentage","0","Units",,,11.67,,
"DEU","Germany","YD9902P1_ST","Unemployed for more than 1 month and less than 3 months as % of unemployment","TT","All persons","A","Annual","2005","2005","PC","Percentage","0","Units",,,12.22,,
"DEU","Germany","YD9902P1_ST","Unemployed for more than 1 month and less than 3 months as % of unemployment","TT","All persons","A","Annual","2006","2006","PC","Percentage","0","Units",,,11.68,,
"DEU","Germany","YD9902P1_ST","Unemployed for more than 1 month and less than 3 months as % of unemployment","TT","All persons","A","Annual","2007","2007","PC","Percentage","0","Units",,,12.57,,
"DEU","Germany","YD9902P1_ST","Unemployed for more than 1 month and less than 3 months as % of unemployment","TT","All persons","A","Annual","2008","2008","PC","Percentage","0","Units",,,13.75,,
"DEU","Germany","YD9902P1_ST","Unemployed for more than 1 month and less than 3 months as % of unemployment","TT","All persons","A","Annual","2009","2009","PC","Percentage","0","Units",,,15.54,,
"DEU","Germany","YD9903P1_ST","Unemployed for more than 3 months and less than 6 months as % of unemployment","TT","All persons","A","Annual","2000","2000","PC","Percentage","0","Units",,,14.79,,
"DEU","Germany","YD9903P1_ST","Unemployed for more than 3 months and less than 6 months as % of unemployment","TT","All persons","A","Annual","2001","2001","PC","Percentage","0","Units",,,15.95,,
"DEU","Germany","YD9903P1_ST","Unemployed for more than 3 months and less than 6 months as % of unemployment","TT","All persons","A","Annual","2002","2002","PC","Percentage","0","Units",,,16.87,,
"DEU","Germany","YD9903P1_ST","Unemployed for more than 3 months and less than 6 months as % of unemployment","TT","All persons","A","Annual","2003","2003","PC","Percentage","0","Units",,,15.07,,
"DEU","Germany","YD9903P1_ST","Unemployed for more than 3 months and less than 6 months as % of unemployment","TT","All persons","A","Annual","2004","2004","PC","Percentage","0","Units",,,15.39,,
"DEU","Germany","YD9903P1_ST","Unemployed for more than 3 months and less than 6 months as % of unemployment","TT","All persons","A","Annual","2005","2005","PC","Percentage","0","Units",,,12.39,,
"DEU","Germany","YD9903P1_ST","Unemployed for more than 3 months and less than 6 months as % of unemployment","TT","All persons","A","Annual","2006","2006","PC","Percentage","0","Units",,,11.25,,
"DEU","Germany","YD9903P1_ST","Unemployed for more than 3 months and less than 6 months as % of unemployment","TT","All persons","A","Annual","2007","2007","PC","Percentage","0","Units",,,11.35,,
"DEU","Germany","YD9903P1_ST","Unemployed for more than 3 months and less than 6 months as % of unemployment","TT","All persons","A","Annual","2008","2008","PC","Percentage","0","Units",,,12.86,,
"DEU","Germany","YD9903P1_ST","Unemployed for more than 3 months and less than 6 months as % of unemployment","TT","All persons","A","Annual","2009","2009","PC","Percentage","0","Units",,,14.94,,
"DEU","Germany","YD9904P1_ST","Unemployed for more than 6 months and less than 1 year as % of unemployment","TT","All persons","A","Annual","2000","2000","PC","Percentage","0","Units",,,16.08,,
"DEU","Germany","YD9904P1_ST","Unemployed for more than 6 months and less than 1 year as % of unemployment","TT","All persons","A","Annual","2001","2001","PC","Percentage","0","Units",,,15.78,,
"DEU","Germany","YD9904P1_ST","Unemployed for more than 6 months and less than 1 year as % of unemployment","TT","All persons","A","Annual","2002","2002","PC","Percentage","0","Units",,,16.98,,
"DEU","Germany","YD9904P1_ST","Unemployed for more than 6 months and less than 1 year as % of unemployment","TT","All persons","A","Annual","2003","2003","PC","Percentage","0","Units",,,18.47,,
"DEU","Germany","YD9904P1_ST","Unemployed for more than 6 months and less than 1 year as % of unemployment","TT","All persons","A","Annual","2004","2004","PC","Percentage","0","Units",,,15.78,,
"DEU","Germany","YD9904P1_ST","Unemployed for more than 6 months and less than 1 year as % of unemployment","TT","All persons","A","Annual","2005","2005","PC","Percentage","0","Units",,,16.31,,
"DEU","Germany","YD9904P1_ST","Unemployed for more than 6 months and less than 1 year as % of unemployment","TT","All persons","A","Annual","2006","2006","PC","Percentage","0","Units",,,14.87,,
"DEU","Germany","YD9904P1_ST","Unemployed for more than 6 months and less than 1 year as % of unemployment","TT","All persons","A","Annual","2007","2007","PC","Percentage","0","Units",,,13.18,,
"DEU","Germany","YD9904P1_ST","Unemployed for more than 6 months and less than 1 year as % of unemployment","TT","All persons","A","Annual","2008","2008","PC","Percentage","0","Units",,,13.99,,
"DEU","Germany","YD9904P1_ST","Unemployed for more than 6 months and less than 1 year as % of unemployment","TT","All persons","A","Annual","2009","2009","PC","Percentage","0","Units",,,16.26,,
"DEU","Germany","YD9905P1_ST","Unemployed for more than 1 year as % of unemployment","TT","All persons","A","Annual","2000","2000","PC","Percentage","0","Units",,,51.48,,
"DEU","Germany","YD9905P1_ST","Unemployed for more than 1 year as % of unemployment","TT","All persons","A","Annual","2001","2001","PC","Percentage","0","Units",,,50.41,,
"DEU","Germany","YD9905P1_ST","Unemployed for more than 1 year as % of unemployment","TT","All persons","A","Annual","2002","2002","PC","Percentage","0","Units",,,47.85,,
"DEU","Germany","YD9905P1_ST","Unemployed for more than 1 year as % of unemployment","TT","All persons","A","Annual","2003","2003","PC","Percentage","0","Units",,,50,,
"DEU","Germany","YD9905P1_ST","Unemployed for more than 1 year as % of unemployment","TT","All persons","A","Annual","2004","2004","PC","Percentage","0","Units",,,51.82,,
"DEU","Germany","YD9905P1_ST","Unemployed for more than 1 year as % of unemployment","TT","All persons","A","Annual","2005","2005","PC","Percentage","0","Units",,,53.04,,
"DEU","Germany","YD9905P1_ST","Unemployed for more than 1 year as % of unemployment","TT","All persons","A","Annual","2006","2006","PC","Percentage","0","Units",,,56.37,,
"DEU","Germany","YD9905P1_ST","Unemployed for more than 1 year as % of unemployment","TT","All persons","A","Annual","2007","2007","PC","Percentage","0","Units",,,56.59,,
"DEU","Germany","YD9905P1_ST","Unemployed for more than 1 year as % of unemployment","TT","All persons","A","Annual","2008","2008","PC","Percentage","0","Units",,,52.63,,
"DEU","Germany","YD9905P1_ST","Unemployed for more than 1 year as % of unemployment","TT","All persons","A","Annual","2009","2009","PC","Percentage","0","Units",,,45.52,,
"GRC","Greece","YP99TTL1_ST","Population","TT","All persons","A","Annual","2000","2000","PER","Persons","3","Thousands",,,10917.48,,
"GRC","Greece","YP99TTL1_ST","Population","TT","All persons","A","Annual","2001","2001","PER","Persons","3","Thousands",,,10950,,
"GRC","Greece","YP99TTL1_ST","Population","TT","All persons","A","Annual","2002","2002","PER","Persons","3","Thousands",,,10983,,
"GRC","Greece","YP99TTL1_ST","Population","TT","All persons","A","Annual","2003","2003","PER","Persons","3","Thousands",,,11016,,
"GRC","Greece","YP99TTL1_ST","Population","TT","All persons","A","Annual","2004","2004","PER","Persons","3","Thousands",,,11057,,
"GRC","Greece","YP99TTL1_ST","Population","TT","All persons","A","Annual","2005","2005","PER","Persons","3","Thousands",,,11093,,
"GRC","Greece","YP99TTL1_ST","Population","TT","All persons","A","Annual","2006","2006","PER","Persons","3","Thousands",,,11131,,
"GRC","Greece","YP99TTL1_ST","Population","TT","All persons","A","Annual","2007","2007","PER","Persons","3","Thousands",,,11163,,
"GRC","Greece","YP99TTL1_ST","Population","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,11186,,
"GRC","Greece","YP99TTL1_ST","Population","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,11185,,
"GRC","Greece","YP99TTL1_ST","Population","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,11153,,
"GRC","Greece","YP99TTL1_ST","Population","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,11124,,
"GRC","Greece","YP99TTL1_ST","Population","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,11090,"B","Break"
"GRC","Greece","YP99P1L1_ST","Population under 15","TT","All persons","A","Annual","2000","2000","PER","Persons","3","Thousands",,,1672.723,,
"GRC","Greece","YP99P1L1_ST","Population under 15","TT","All persons","A","Annual","2001","2001","PER","Persons","3","Thousands",,,1680,,
"GRC","Greece","YP99P1L1_ST","Population under 15","TT","All persons","A","Annual","2002","2002","PER","Persons","3","Thousands",,,1667,,
"GRC","Greece","YP99P1L1_ST","Population under 15","TT","All persons","A","Annual","2003","2003","PER","Persons","3","Thousands",,,1656,,
"GRC","Greece","YP99P1L1_ST","Population under 15","TT","All persons","A","Annual","2004","2004","PER","Persons","3","Thousands",,,1644,,
"GRC","Greece","YP99P1L1_ST","Population under 15","TT","All persons","A","Annual","2005","2005","PER","Persons","3","Thousands",,,1634,,
